36.5200	513900.00
36.5600	526900.00
36.6000	540800.00
36.6400	546100.00
36.6800	533900.00
36.7200	524000.00
36.7600	500900.00
36.8000	473800.00
36.8400	450500.00
36.8800	421700.00
36.9200	401200.00
36.9600	388800.00
37.0000	378300.00
37.0400	384300.00
37.0800	400700.00
37.1200	423600.00
37.1600	452800.00
37.2000	484100.00
37.2400	502300.00
37.2800	515000.00
37.3200	528100.00
37.3600	521600.00
37.4000	501900.00
37.4400	474100.00
37.4800	442400.00
37.5200	413500.00
37.5600	407600.00
37.6000	421500.00
37.6400	456000.00
37.6800	501600.00
37.7200	552600.00
37.7600	589300.00
37.8000	604700.00
37.8400	594300.00
37.8800	565700.00
37.9200	518700.00
37.9600	481500.00
38.0000	470600.00
38.0400	480300.00
38.0800	517400.00
38.1200	567100.00
38.1600	631500.00
38.2000	688600.00
38.2400	722700.00
38.2800	719500.00
38.3200	684600.00
38.3600	632700.00
38.4000	554100.00
38.4400	468500.00
38.4800	419300.00
38.5200	402600.00
38.5600	420200.00
38.6000	461900.00
38.6400	519700.00
38.6800	586400.00
38.7200	640400.00
38.7600	663700.00
38.8000	670600.00
38.8400	644700.00
38.8800	597700.00
38.9200	537200.00
38.9600	485300.00
39.0000	448000.00
39.0400	451500.00
39.0800	480800.00
39.1200	538400.00
39.1600	602800.00
39.2000	652100.00
39.2400	678100.00
39.2800	683300.00
39.3200	668500.00
39.3600	653300.00
39.4000	637100.00
39.4400	620800.00
39.4800	605400.00
39.5200	594100.00
39.5600	603800.00
39.6000	618600.00
39.6400	633500.00
39.6800	647100.00
39.7200	654000.00
39.7600	675400.00
39.8000	700100.00
39.8400	739500.00
39.8800	778700.00
39.9200	818700.00
39.9600	843100.00
40.0000	836400.00
40.0400	811300.00
40.0800	777000.00
40.1200	733700.00
40.1600	682000.00
40.2000	641900.00
40.2400	608700.00
40.2800	582400.00
40.3200	574700.00
40.3600	583200.00
40.4000	602300.00
40.4400	620400.00
40.4800	624800.00
40.5200	632700.00
40.5600	630900.00
40.6000	625900.00
40.6400	629900.00
40.6800	632800.00
40.7200	633600.00
40.7600	624500.00
40.8000	611100.00
40.8400	591200.00
40.8800	565900.00
40.9200	542300.00
40.9600	514000.00
41.0000	488100.00
41.0400	487600.00
41.0800	498600.00
41.1200	541700.00
41.1600	578500.00
41.2000	603400.00
41.2400	619800.00
41.2800	627500.00
41.3200	605900.00
41.3600	563500.00
41.4000	512800.00
41.4400	484900.00
41.4800	485100.00
41.5200	518700.00
41.5600	580800.00
41.6000	645300.00
41.6400	701300.00
41.6800	741900.00
41.7200	774700.00
41.7600	787700.00
41.8000	762900.00
41.8400	717700.00
41.8800	641900.00
41.9200	567700.00
41.9600	513000.00
42.0000	484600.00
42.0400	493600.00
42.0800	523600.00
42.1200	574800.00
42.1600	629700.00
42.2000	693000.00
42.2400	745500.00
42.2800	765000.00
42.3200	766000.00
42.3600	743900.00
42.4000	692000.00
42.4400	636100.00
42.4800	596900.00
42.5200	575300.00
42.5600	603900.00
42.6000	647900.00
42.6400	716500.00
42.6800	792500.00
42.7200	851300.00
42.7600	876500.00
42.8000	865000.00
42.8400	823300.00
42.8800	755800.00
42.9200	681100.00
42.9600	614900.00
43.0000	574300.00
43.0400	563600.00
43.0800	576400.00
43.1200	624200.00
43.1600	701100.00
43.2000	798500.00
